id,ref,name,longitude,latitude,altitude,country,wind_n,wind_ne,wind_e,wind_se,wind_s,wind_sw,wind_w,wind_nw,source,closed,site_type,tow,site_group,primary
3808,pge:15681,Howick Airfield,30.212200,-29.555200,1109,za,0,0,0,0,0,0,0,0,pge:15681,,launch,0,pge:15681,pge
3809,pge:15684,"Mire Dagi, Ankara",32.877800,40.212300,1567,tr,0,0,0,0,0,0,0,0,pge:15684,,launch,0,pge:15684,pge
3810,pge:15686,Lomalisa,-67.912400,10.047500,570,ve,0,0,0,0,0,0,0,0,pge:15686,,launch,0,pge:15686,pge
3811,pge:15687,Bottna,11.363300,58.499800,6,se,0,0,0,0,0,0,0,0,pge:15687,,launch,0,pge:15687,pge
3812,pge:15688,Koshojiyama,132.149000,34.077000,546,jp,0,0,0,0,0,2,2,2,pge:15688,,launch,0,pge:15688,pge
3813,pge:15693,Maldongrat,10.661100,47.293700,2234,at,0,0,0,0,0,0,0,0,pge:15693,,launch,0,pge:15693,pge
3814,pge:15695,"Apìa, El Zarzo",-75.925900,5.081080,1876,co,0,2,2,0,0,0,0,0,pge:15695,,launch,0,pge:15695,pge
3815,pge:15696,sambuco,7.058650,44.357500,1977,it,0,0,0,2,2,2,2,0,pge:15696,,launch,0,pge:15696,pge
3816,pge:15698,Mt Burns,167.400000,-45.762100,1295,nz,0,0,0,0,0,0,0,0,pge:15698,,launch,0,pge:15698,pge
3817,pge:15701,MIKRI BOLBI,23.557300,40.696000,445,gr,0,0,0,0,0,0,0,0,pge:15701,,launch,0,pge:15701,pge
3818,pge:15703,Hållsunga airport,11.736500,57.844000,11,se,0,0,0,0,0,0,0,0,pge:15703,,launch,0,pge:15703,pge
3819,pge:15704,Tofta airport,11.713000,57.873800,0,se,0,0,0,0,0,0,0,0,pge:15704,,launch,0,pge:15704,pge
3820,pge:15705,Rörkärrs flygklubb,11.773100,58.367500,51,se,0,0,0,0,0,0,0,0,pge:15705,,launch,0,pge:15705,pge
3821,pge:15706,San José del Valle,-5.798470,36.593200,317,es,0,0,0,0,0,0,0,2,pge:15706,,launch,0,pge:15706,pge
3822,pge:15708,Kinneret,35.564600,32.702900,,il,0,0,0,0,0,0,0,0,pge:15708,,launch,0,pge:15708,pge
3823,pge:15709,LA TEJERA,-6.846150,41.977600,1337,es,0,0,0,0,0,0,0,0,pge:15709,,launch,0,pge:15709,pge
3824,pge:15710,Ohsayama Flight Area (Mt.Osa),133.543000,35.083300,880,jp,0,2,0,2,2,0,0,0,pge:15710,,launch,0,pge:15710,pge
3825,pge:15711,EdelweiÃŸspitze,12.827900,47.120100,2378,at,0,0,0,0,0,0,0,0,pge:15711,,launch,0,pge:15711,pge
3826,pge:15712,Palin,-90.641900,14.425100,1661,gt,0,0,0,0,0,0,0,0,pge:15712,,launch,0,pge:15712,pge
3827,pge:15713,Ghimes Sie,25.974300,46.577100,1011,ro,0,0,0,0,2,1,0,0,pge:15713,,launch,0,pge:15713,pge
3828,pge:15714,Mc Knob,151.250000,-32.780900,371,au,0,0,0,0,0,0,0,0,pge:15714,,launch,0,pge:15714,pge
3829,pge:15715,Mrghuz,45.259000,40.704900,2589,am,0,0,0,0,0,0,0,0,pge:15715,,launch,0,pge:15715,pge
3830,pge:15718,afek park,35.113800,32.841800,12,il,0,0,0,0,0,0,0,0,pge:15718,,launch,0,pge:15718,pge
3831,pge:15720,mistra,14.384600,35.960100,73,mt,0,0,1,2,1,0,0,0,pge:15720,,launch,0,pge:15720,pge
3832,pge:15724,Las Carrascosas,-6.076070,36.929900,41,es,0,0,0,0,0,0,0,0,pge:15724,,launch,0,pge:15724,pge
3833,pge:15726,Ocean Peak,168.199000,-44.735800,1189,nz,0,0,0,0,0,0,0,0,pge:15726,,launch,0,pge:15726,pge
3834,pge:15731,Nuthouse,-119.291000,34.485700,524,us,0,0,0,1,1,0,0,0,pge:15731,,launch,0,pge:15731,pge
3835,pge:15732,Las Antenas,-116.625000,31.675500,472,mx,0,0,0,0,0,0,0,0,pge:15732,,launch,0,pge:15732,pge
3836,pge:15733,Glyfada beach,23.740400,37.865900,2,gr,0,0,0,0,0,0,0,0,pge:15733,,launch,0,pge:15733,pge
3837,pge:15735,Sariego,-5.575370,43.421200,574,es,0,0,0,1,2,1,0,0,pge:15735,,launch,0,pge:15735,pge
3838,pge:15736,Røjle Klint,9.802680,55.550600,4,dk,0,0,0,0,0,0,0,0,pge:15736,,launch,0,pge:15736,pge
3839,pge:15738,Camden Haven Airfield,152.742000,-31.665700,2,au,0,0,0,0,0,0,0,0,pge:15738,,launch,0,pge:15738,pge
3840,pge:15740,Water Front Lake Hawea,169.283000,-44.609200,247,nz,0,0,0,0,0,0,0,0,pge:15740,,launch,0,pge:15740,pge
3841,pge:15741,Kiselevsk moto,93.938600,56.790400,246,ru,0,0,0,0,0,0,0,0,pge:15741,,launch,0,pge:15741,pge
3842,pge:15762,Cerro Otto,-71.376300,-41.144200,1393,ar,1,1,0,0,0,0,1,2,pge:15762,,launch,0,pge:15762,pge
3843,pge:15770,Gemelas,-64.491000,-30.878200,1621,ar,1,0,0,0,1,2,2,2,pge:15770,,launch,0,pge:15770,pge
3844,pge:15772,Despegue SAT,-64.947500,-32.368600,1466,ar,1,0,0,0,1,2,2,2,pge:15772,,launch,0,pge:15772,pge
3845,pge:15799,Mottolino,10.158500,46.529000,2284,it,0,0,0,0,0,2,2,2,pge:15799,,launch,0,pge:15799,pge
3846,pge:15800,Sderot,34.577800,31.502900,97,il,0,0,0,0,0,0,0,0,pge:15800,,launch,0,pge:15800,pge
3847,pge:15801,CASTLE OF FASOULA,33.023300,34.762200,356,cy,0,0,0,0,0,0,0,0,pge:15801,,launch,0,pge:15801,pge
3848,pge:15802,Goulburn airport,149.729000,-34.810000,643,au,0,0,0,0,0,0,0,0,pge:15802,,launch,0,pge:15802,pge
3849,pge:15803,ALCALA LA REAL,-3.885770,37.443100,858,es,0,0,0,0,0,0,0,0,pge:15803,,launch,0,pge:15803,pge
3850,pge:15804,Kiselevsk,86.538100,53.979300,441,ru,0,0,0,0,0,0,0,0,pge:15804,,launch,0,pge:15804,pge
3851,pge:15805,Espineres,-5.276800,43.421000,886,es,0,0,0,0,0,0,0,0,pge:15805,,launch,0,pge:15805,pge
3852,pge:15806,Rhino Ridge,19.459400,-33.576100,821,za,0,0,0,0,0,0,0,0,pge:15806,,launch,0,pge:15806,pge
3853,pge:15809,Pobbio (Cabella Ligure),9.144360,44.695000,1504,it,0,0,0,1,2,2,2,2,pge:15809,,launch,0,pge:15809,pge
3854,pge:15810,Chepan,22.974000,42.943200,826,bg,0,0,0,1,2,0,0,0,pge:15810,,launch,0,pge:15810,pge
3855,pge:15814,Sun City,29.825900,-29.800200,1411,za,0,0,0,0,0,0,0,0,pge:15814,,launch,0,pge:15814,pge
3856,pge:15815,North Entrance,151.517000,-33.322300,9,au,0,0,0,0,0,0,0,0,pge:15815,,launch,0,pge:15815,pge
3857,pge:15816,Tigrah,151.941000,-31.806500,176,au,0,0,0,0,0,0,0,0,pge:15816,,launch,0,pge:15816,pge
3858,pge:15817,aspropirgos trash,23.644800,38.094100,329,gr,0,0,0,0,0,0,0,0,pge:15817,,launch,0,pge:15817,pge
3859,pge:15818,Idyllwild,-116.752000,33.726000,1588,us,0,0,0,0,0,0,0,0,pge:15818,,launch,0,pge:15818,pge
3860,pge:15821,Forestleaveshome,7.823500,49.935200,257,de,0,0,0,0,0,0,0,0,pge:15821,,launch,0,pge:15821,pge
3861,pge:15822,Sinnesjoch,10.776700,47.303000,2228,at,0,0,0,0,0,0,0,0,pge:15822,,launch,0,pge:15822,pge
3862,pge:15826,Sungai Paga,113.887000,4.200130,15,my,0,0,0,0,0,0,0,0,pge:15826,,launch,0,pge:15826,pge
3863,pge:15827,Sedili,104.125000,1.932280,22,my,0,2,2,0,0,0,0,0,pge:15827,,launch,0,pge:15827,pge
3864,pge:15828,"Praia Vermelha (Penha SC, Itajai SC)",-48.596600,-26.801300,62,br,0,0,2,2,0,0,0,0,pge:15828,,launch,0,pge:15828,pge
3865,pge:15829,Gulgong Airstrip,149.559000,-32.299600,449,au,0,0,0,0,0,0,0,0,pge:15829,,launch,0,pge:15829,pge
3866,pge:15830,pegões,-8.650580,38.744500,79,pt,0,0,0,0,0,0,0,0,pge:15830,,launch,0,pge:15830,pge
3867,pge:15833,centro geodésico de portugal,-8.131730,39.693400,529,pt,0,0,0,0,0,0,0,0,pge:15833,,launch,0,pge:15833,pge
3868,pge:15834,praia pequena,-9.365200,38.691600,12,pt,0,0,0,0,0,0,0,0,pge:15834,,launch,0,pge:15834,pge
3869,pge:15835,S. António Valpoldres,-8.288630,42.020500,984,pt,0,0,0,0,0,0,0,0,pge:15835,,launch,0,pge:15835,pge
3870,pge:15837,Canaldá,1.487900,42.124800,1508,es,0,0,0,1,2,1,1,0,pge:15837,,launch,0,pge:15837,pge
3871,pge:15838,Alcocebre,0.270100,40.264300,334,es,0,0,1,2,2,1,1,0,pge:15838,,launch,0,pge:15838,pge
3872,pge:15839,Soglio - Orero,9.285200,44.401700,562,it,0,0,1,2,2,1,0,0,pge:15839,,launch,0,pge:15839,pge
3873,pge:15840,Leco,8.872200,44.563500,1058,it,1,0,1,2,2,2,0,0,pge:15840,,launch,0,pge:15840,pge
3874,pge:15842,Sorède,2.973810,42.514500,521,fr,2,2,0,0,0,0,0,2,pge:15842,,launch,0,pge:15842,pge
3875,pge:15844,Ã‡Ä±ÄŸlÄ±k / Katran Mountain,30.648000,37.100000,308,tr,1,1,1,1,1,1,1,1,pge:15844,,launch,1,pge:15844,pge
3876,pge:15845,Kamchia,26.982100,42.902700,775,bg,0,0,0,1,2,2,0,0,pge:15845,,launch,0,pge:15845,pge
3877,pge:15847,Casoni,9.784300,44.296400,999,it,0,0,0,1,2,2,1,0,pge:15847,,launch,0,pge:15847,pge
3878,pge:15848,safi ranch,125.079000,5.953300,324,ph,0,1,1,2,2,1,0,0,pge:15848,,launch,0,pge:15848,pge
3879,pge:15849,Monte Bue - S.Stefano d' Aveto,9.492300,44.556300,1746,it,0,0,0,0,1,2,2,1,pge:15849,,launch,0,pge:15849,pge
3880,pge:15852,Balsamar,-89.535300,13.500300,168,sv,0,0,0,2,2,2,0,0,pge:15852,,launch,0,pge:15852,pge
3881,pge:15853,Keihoku,135.668000,35.168400,640,jp,2,0,0,0,0,0,0,2,pge:15853,,launch,0,pge:15853,pge
3882,pge:15855,Cedar City Training Hill,-113.048000,37.704600,1921,us,2,0,0,1,2,2,1,2,pge:15855,,launch,0,pge:15855,pge
3883,pge:15856,Camels,-111.568000,40.183500,2398,us,0,0,2,2,2,2,2,2,pge:15856,,launch,0,pge:15856,pge
3884,pge:15857,Agashi Paddy fields,72.770100,19.464100,3,in,1,1,0,0,0,1,1,1,pge:15857,,launch,1,pge:15857,pge
3885,pge:15858,k 51,-88.839900,13.666800,757,sv,0,0,2,2,0,0,0,0,pge:15858,,launch,0,pge:15858,pge
3886,pge:15859,Lansdown,-2.401200,51.438200,202,gb,0,0,0,0,2,2,0,0,pge:15859,,launch,0,pge:15859,pge
3887,pge:15861,Castelfranc,1.210900,44.502500,230,fr,0,0,0,1,2,1,0,0,pge:15861,,launch,1,pge:15861,pge
3888,pge:15862,Plan-Belle-Crète,7.068300,45.769700,1651,it,0,0,0,0,2,0,0,0,pge:15862,,launch,0,pge:15862,pge
3889,pge:15863,Sie,25.978400,46.584200,863,ro,0,0,0,0,0,0,0,0,pge:15863,,launch,0,pge:15863,pge
3890,pge:15865,Coatepeque,-89.517600,13.877900,1004,sv,0,0,0,0,2,2,2,0,pge:15865,,launch,0,pge:15865,pge
3891,pge:15866,San Esteban,-88.781700,13.684000,844,sv,0,0,1,1,2,2,0,0,pge:15866,,launch,0,pge:15866,pge
3892,pge:15867,El Zonte,-89.431600,13.500600,216,sv,0,0,0,0,2,2,2,0,pge:15867,,launch,0,pge:15867,pge
3893,pge:15868,San Julian,-89.596100,13.711700,767,sv,2,2,0,0,0,0,0,0,pge:15868,,launch,0,pge:15868,pge
3894,pge:15869,Loma Kerim,-89.414800,13.601700,802,sv,0,0,0,0,2,2,0,0,pge:15869,,launch,0,pge:15869,pge
3895,pge:15870,Conchagua,-87.847500,13.271800,1148,sv,0,0,0,0,2,1,0,0,pge:15870,,launch,0,pge:15870,pge
3896,pge:15871,La Milpa,-89.777300,13.891900,1637,sv,0,2,0,0,0,0,0,0,pge:15871,,launch,0,pge:15871,pge
3897,pge:15873,Nanyo Skypark,140.193000,38.063900,500,jp,0,0,0,1,2,2,1,1,pge:15873,,launch,0,pge:15873,pge
3898,pge:15874,El Cuyanausul,-89.760500,13.896300,1806,sv,0,0,0,1,2,1,0,0,pge:15874,,launch,0,pge:15874,pge
3899,pge:15875,Volcan de Santa Ana,-89.625900,13.845500,2209,sv,0,0,0,0,2,2,0,0,pge:15875,,launch,0,pge:15875,pge
3900,pge:15876,Qazvin Blue Sky,50.087200,36.367600,1835,ir,0,0,2,2,2,0,0,0,pge:15876,,launch,0,pge:15876,pge
3901,pge:15877,Yastrebetc,23.587000,42.235200,2189,bg,2,2,1,0,0,0,0,2,pge:15877,,launch,1,pge:15877,pge
3902,pge:15878,Asa Stenvik,12.115300,57.346600,18,se,0,0,0,2,1,0,0,0,pge:15878,,launch,0,pge:15878,pge
3903,pge:15879,San Román,-7.629200,43.720400,18,es,1,2,0,0,0,0,0,0,pge:15879,,launch,0,pge:15879,pge
3904,pge:15880,Acantilados de Loiba,-7.764400,43.736400,104,es,2,0,0,0,0,0,0,2,pge:15880,,launch,0,pge:15880,pge
3905,pge:15882,Milevi Skali,24.059700,42.126000,1509,bg,0,0,0,2,2,0,0,0,pge:15882,,launch,0,pge:15882,pge
3906,pge:15883,Belmeken,23.771700,42.180300,2626,bg,2,2,2,2,2,2,1,2,pge:15883,,launch,0,pge:15883,pge
3907,pge:15884,Cariño Monte Mazanteo,-7.871900,43.730600,5,es,1,2,0,0,0,0,0,0,pge:15884,,launch,0,pge:15884,pge
3908,pge:15885,Sveti Iliya,23.451900,42.263300,1470,bg,0,1,2,1,1,0,0,0,pge:15885,,launch,0,pge:15885,pge
3909,pge:15887,Lepanto,-85.062200,9.941500,516,cr,0,0,0,0,2,2,2,0,pge:15887,,launch,0,pge:15887,pge
3910,pge:15888,Teresopolis -Nova Rampa,-42.958400,-22.433900,1126,br,2,2,2,1,0,0,1,2,pge:15888,,launch,1,pge:15888,pge
3911,pge:15890,Morro Pelado (Gaspar SC),-48.911400,-26.958600,264,br,2,2,0,0,1,0,0,2,pge:15890,,launch,0,pge:15890,pge
3912,pge:15891,Kerdous,-9.342500,29.544600,1213,ma,2,0,0,0,0,0,1,2,pge:15891,,launch,0,pge:15891,pge
3913,pge:15892,Tirhmi,-9.381490,29.597300,956,ma,0,0,0,0,2,1,0,0,pge:15892,,launch,0,pge:15892,pge
3914,pge:15893,Grosse Asitzkopf,12.711200,47.406700,1772,at,2,2,0,0,0,0,0,2,pge:15893,,launch,0,pge:15893,pge
3915,pge:15894,Kuratake,130.331000,32.423900,440,jp,0,0,1,2,2,1,0,0,pge:15894,,launch,0,pge:15894,pge
3916,pge:15895,Kirikabu-yama,131.138000,33.266300,660,jp,2,2,1,0,0,0,1,2,pge:15895,,launch,0,pge:15895,pge
3917,pge:15897,Atlin - Monarch Mountain,-133.627000,59.546700,1303,ca,0,0,0,0,0,1,2,2,pge:15897,,launch,0,pge:15897,pge
3918,pge:15899,Mombarcaro,8.092550,44.466000,840,it,0,0,1,2,1,0,0,0,pge:15899,,launch,0,pge:15899,pge
3919,pge:15900,Leucate -Sémaphore Falaise EST,3.057000,42.911700,50,fr,0,2,2,2,0,0,0,0,pge:15900,,launch,0,pge:15900,pge
3920,pge:15903,East Gros Ventre Butte (EGVB),-110.780000,43.482500,2239,us,0,0,0,0,2,2,0,0,pge:15903,,launch,0,pge:15903,pge
3921,pge:15904,Taghazout,-9.731150,30.569300,286,ma,0,0,0,0,0,2,2,2,pge:15904,,launch,0,pge:15904,pge
3922,pge:15905,Ötscher Startplatz,15.180972,47.856325,1440,at,0,0,0,0,0,0,0,1,dhv:1504-oetscher-startplatz;pge:15905,,launch,0,dhv:1504;pge:15905,dhv
3923,pge:15906,Cathedral Bluffers Park (Toronto),-79.228100,43.716500,143,ca,0,0,0,2,0,0,0,0,pge:15906,,launch,0,pge:15906,pge
3924,pge:15907,Westover Training Hill,-80.081100,43.335900,287,ca,2,0,0,0,0,0,0,0,pge:15907,,launch,0,pge:15907,pge
3925,pge:15908,Mount Abu,72.696000,24.597900,1099,in,0,2,0,0,0,2,2,0,pge:15908,,launch,0,pge:15908,pge
3926,pge:15909,Arna,72.876400,26.235500,278,in,0,2,0,0,0,2,0,0,pge:15909,,launch,1,pge:15909,pge
3927,pge:15910,Pushkar,74.539900,26.474600,701,in,0,2,2,0,0,2,2,0,pge:15910,,launch,0,pge:15910,pge
3928,pge:15911,Bavarli,72.704300,26.350000,274,in,0,2,0,0,0,2,0,0,pge:15911,,launch,1,pge:15911,pge
3929,pge:15912,La Gardiole O-NO,3.752300,43.499100,216,fr,0,0,0,0,0,0,2,2,pge:15912,,launch,0,pge:15912,pge
3930,pge:15913,La Gardiole E-SE,3.756600,43.488600,203,fr,0,0,2,2,0,0,0,0,pge:15913,,launch,0,pge:15913,pge
3931,pge:15914,La Sure,3.342100,43.653800,287,fr,2,0,0,0,0,0,0,0,pge:15914,,launch,0,pge:15914,pge
3932,pge:15915,La Gardiole S,3.732500,43.469400,160,fr,0,0,1,2,2,0,0,0,pge:15915,,launch,0,pge:15915,pge
3933,pge:15917,Tarseh,55.563300,37.094000,1177,ir,1,0,0,0,0,0,1,2,pge:15917,,launch,1,pge:15917,pge
3934,pge:15919,MONTJOUX  Dio et Valquière SE,3.215900,43.674000,584,fr,0,0,0,2,0,0,0,0,pge:15919,,launch,0,pge:15919,pge
3935,pge:15923,250m sadra,52.459900,29.806800,1907,ir,0,0,0,1,2,1,0,0,pge:15923,,launch,1,pge:15923,pge
3936,pge:15924,Jadovnik,20.749100,43.324200,1637,rs,1,1,0,2,1,1,1,1,pge:15924,,launch,0,pge:15924,pge
3937,pge:15925,Kokorovac,20.770200,43.360800,1399,rs,2,1,0,0,0,1,1,2,pge:15925,,launch,0,pge:15925,pge
3938,pge:15926,Cajetinska cesma,20.760700,43.265100,1314,rs,1,0,0,2,2,2,1,1,pge:15926,,launch,0,pge:15926,pge
3939,pge:15927,Orlove stene (Eagle rocks),20.839200,43.311300,1769,rs,1,1,1,1,0,0,1,1,pge:15927,,launch,0,pge:15927,pge
3940,pge:15928,Opotiki Airport,177.303000,-38.022600,12,nz,0,0,2,2,0,0,2,2,pge:15928,,launch,1,pge:15928,pge
3941,pge:15929,Lisac,20.627300,43.270200,679,rs,0,0,0,0,0,0,0,0,pge:15929,,launch,0,pge:15929,pge
3942,pge:15930,Razdolje,20.639000,43.297800,703,rs,2,2,0,0,0,0,0,2,pge:15930,,launch,0,pge:15930,pge
3943,pge:15931,Sakovsko,20.603900,43.298000,657,rs,2,2,2,2,0,0,0,0,pge:15931,,launch,0,pge:15931,pge
3944,pge:15933,Point Pass,139.022000,-34.034500,567,au,0,2,2,0,0,0,0,0,pge:15933,,launch,0,pge:15933,pge
3945,pge:15937,Montefalcone nel Sannio - North,14.668600,41.851200,922,it,2,2,2,0,2,2,2,0,pge:15937,,launch,0,pge:15937,pge
3946,pge:15938,HHH-Ujlaki,18.989100,47.552200,428,hu,0,0,0,0,0,2,2,2,pge:15938,,launch,0,pge:15938,pge
3947,pge:15939,Inch Beach - This site is currently CLOSED to all Flying,-9.990000,52.145000,81,ie,0,0,0,1,2,1,0,0,pge:15939,,launch,0,pge:15939,pge
3948,pge:15940,Mont Adstock,-71.198100,46.031300,622,ca,2,1,0,1,2,1,0,1,pge:15940,,launch,0,pge:15940,pge
3949,pge:15941,Knocknakilton,-9.988000,52.190000,395,ie,2,1,0,2,2,2,0,1,pge:15941,,launch,0,pge:15941,pge
3950,pge:15942,Glengarriff,-9.582000,51.772000,267,ie,0,0,0,1,1,2,0,0,pge:15942,,launch,0,pge:15942,pge
3951,pge:15943,Gneeves (E),-9.125000,52.027500,454,ie,1,2,2,1,0,0,0,0,pge:15943,,launch,0,pge:15943,pge
3952,pge:15944,Knocknakilla    -   NW-N,-9.015000,52.007800,341,ie,1,0,0,0,0,0,0,1,pge:15944,,launch,0,pge:15944,pge
3953,pge:15945,Eulate,-2.212090,42.782700,952,es,0,0,0,2,2,0,0,0,pge:15945,,launch,0,pge:15945,pge
3954,pge:15946,Kuartango,-2.870700,42.870400,970,es,0,0,0,0,0,0,0,0,pge:15946,,launch,0,pge:15946,pge
3955,pge:15947,Kannami (eX Paragliding),139.035000,35.104600,641,jp,0,0,0,0,0,1,2,1,pge:15947,,launch,0,pge:15947,pge
3956,pge:15949,Tandådalen,13.014200,61.174100,810,se,0,0,0,0,0,2,2,0,pge:15949,,launch,0,pge:15949,pge
3957,pge:15951,Cam Long Down,-2.330200,51.694100,198,gb,2,0,0,0,0,0,2,2,pge:15951,,launch,0,pge:15951,pge
3958,pge:15952,Cape Liptrap,145.920320,-38.903610,90,au,0,0,0,0,0,1,1,0,ansg:164-45;pge:15952,,launch,0,ansg:164;pge:15952,ansg
3959,pge:15953,Little Waihi,176.468000,-37.764100,71,nz,0,0,0,2,0,0,0,0,pge:15953,,launch,0,pge:15953,pge
3960,pge:15954,Braemar Road,176.731000,-37.967700,200,nz,0,0,1,1,0,0,0,0,pge:15954,,launch,0,pge:15954,pge
3961,pge:15955,Dinosaur,-109.089000,40.369900,2476,us,0,0,0,2,2,2,0,0,pge:15955,,launch,0,pge:15955,pge
3962,pge:15956,Croagh Patrick East Site,-9.635600,53.763500,463,ie,2,2,0,0,0,0,0,2,pge:15956,,launch,0,pge:15956,pge
3963,pge:15957,Ben Goram,-9.686800,53.757700,546,ie,0,0,0,0,0,2,0,0,pge:15957,,launch,0,pge:15957,pge
3964,pge:15959,Titiribí,-75.808000,6.040970,1943,co,0,0,0,0,0,0,0,0,pge:15959,,launch,0,pge:15959,pge
3965,pge:15960,Devnia,27.548700,43.212900,318,bg,1,2,0,0,0,0,0,0,pge:15960,,launch,0,pge:15960,pge
3966,pge:15961,Fredonia,-75.674500,5.871560,1852,co,0,0,0,0,0,2,2,1,pge:15961,,launch,0,pge:15961,pge
3967,pge:15962,Jericó,-75.776300,5.804520,1925,co,2,1,0,0,0,0,0,1,pge:15962,,launch,0,pge:15962,pge
3968,pge:15964,Pantanillo,-75.509800,5.734940,1986,co,0,0,0,0,0,0,0,0,pge:15964,,launch,0,pge:15964,pge
3969,pge:15965,Jardín,-75.799100,5.607600,2287,co,0,1,2,0,0,0,2,0,pge:15965,,launch,0,pge:15965,pge
3970,pge:15966,Great Missenden (Previously known as Landscape),145.171650,-37.097300,425,au,1,1,0,0,0,0,0,0,ansg:200-63;pge:15966,,launch,0,ansg:200;pge:15966,ansg
3971,pge:15967,Mt Dandenong,145.346830,-37.834930,445,au,0,0,0,0,0,0,1,1,ansg:203-72;pge:15967,,launch,0,ansg:203;pge:15967,ansg
3972,pge:15968,Mt Donna Buang,145.657930,-37.710280,945,au,1,0,0,0,1,1,1,1,ansg:204-73;pge:15968,,launch,0,ansg:204;pge:15968,ansg
3973,pge:15969,Schwarzseespitze - Rittner Horn,11.452200,46.595400,2049,it,0,0,0,1,2,2,2,0,pge:15969,,launch,0,pge:15969,pge
3974,pge:15970,Kimmeridge,-2.105900,50.615100,153,gb,0,0,0,0,0,2,0,0,pge:15970,,launch,0,pge:15970,pge
3975,pge:15971,Corton Denham,-2.524800,51.008600,169,gb,0,0,0,0,0,2,1,0,pge:15971,,launch,0,pge:15971,pge
3976,pge:15972,Rouen,22.964800,42.159500,1019,bg,1,2,1,1,1,2,0,0,pge:15972,,launch,0,pge:15972,pge
3977,pge:15973,Cherni vrah,23.233500,42.215400,2203,bg,1,0,0,0,0,0,1,2,pge:15973,,launch,0,pge:15973,pge
3978,pge:15974,Rido,23.200700,42.282000,676,bg,0,0,0,0,0,0,0,2,pge:15974,,launch,0,pge:15974,pge
3979,pge:15975,Gledkata,23.137900,42.223400,854,bg,2,1,0,0,0,0,1,2,pge:15975,,launch,0,pge:15975,pge
3980,pge:15976,Karierata,22.994200,42.139800,604,bg,1,2,1,0,0,0,0,0,pge:15976,,launch,0,pge:15976,pge
3981,pge:15977,Krusta,22.989300,42.156600,575,bg,1,2,1,0,0,0,0,0,pge:15977,,launch,0,pge:15977,pge
3982,pge:15978,LB22 - Stanke Dimitrov,23.233100,42.308100,647,bg,1,2,1,0,0,2,1,1,pge:15978,,launch,1,pge:15978,pge
3983,pge:15979,Silvermine Mts.,-8.252400,52.777100,424,ie,2,1,0,0,0,0,0,1,pge:15979,,launch,0,pge:15979,pge
3984,pge:15980,Mosthanets,23.070000,41.972300,458,bg,2,1,0,0,0,0,0,0,pge:15980,,launch,0,pge:15980,pge
3985,pge:15981,Stefanovo,23.033000,42.477100,773,bg,2,1,0,0,0,0,0,1,pge:15981,,launch,0,pge:15981,pge
3986,pge:15983,Untzueta,-2.907390,43.137200,734,es,0,0,0,2,2,2,0,0,pge:15983,,launch,0,pge:15983,pge
3987,pge:15984,Seydun,50.173500,31.363800,2272,ir,0,0,0,0,1,2,2,1,pge:15984,,launch,0,pge:15984,pge
3988,pge:15985,Panni,15.270700,41.225400,768,it,2,2,0,2,2,2,0,2,pge:15985,,launch,0,pge:15985,pge
3989,pge:15986,Botevo,27.716700,43.436200,284,bg,0,0,0,0,0,2,2,0,pge:15986,,launch,0,pge:15986,pge
3990,pge:15987,Tarawera,176.514000,-38.210900,929,nz,1,1,0,0,0,0,0,2,pge:15987,,launch,0,pge:15987,pge
3991,pge:15988,Putauaki,176.736000,-38.104500,754,nz,0,0,0,0,0,0,0,2,pge:15988,,launch,0,pge:15988,pge
3992,pge:15991,Cerny vrch,13.170300,50.361700,598,cz,2,0,0,0,0,0,0,2,pge:15991,,launch,0,pge:15991,pge
3993,pge:15993,Perstejn,13.117400,50.383800,537,cz,0,0,0,0,1,2,0,0,pge:15993,,launch,0,pge:15993,pge
3994,pge:15994,Robovitsa,23.161700,42.161400,1424,bg,0,0,0,0,1,2,1,0,pge:15994,,launch,0,pge:15994,pge
3995,pge:15995,Kadanska Jesen,13.263400,50.338600,569,cz,2,0,0,0,0,0,0,0,pge:15995,,launch,0,pge:15995,pge
3996,pge:15996,Pesvice,13.468500,50.468900,340,cz,0,2,0,2,0,2,0,2,pge:15996,,launch,1,pge:15996,pge
3997,pge:15997,Strizovice,13.983100,50.684500,308,cz,1,2,0,0,0,0,0,0,pge:15997,,launch,0,pge:15997,pge
3998,pge:15998,Hostovice,14.012200,50.644900,245,cz,0,0,0,0,0,0,0,2,pge:15998,,launch,0,pge:15998,pge
3999,pge:15999,Trebounak,13.002700,50.013500,809,cz,0,0,0,2,0,0,0,0,pge:15999,,launch,0,pge:15999,pge
4000,pge:16000,Klenovec,13.326400,50.486300,738,cz,0,0,0,0,2,2,2,0,pge:16000,,launch,0,pge:16000,pge
4001,pge:16001,Spicak,13.210800,49.171800,1174,cz,0,0,0,2,0,0,0,0,pge:16001,,launch,0,pge:16001,pge
4002,pge:16002,Svatobor,13.488300,49.235700,836,cz,0,2,0,0,0,0,0,0,pge:16002,,launch,0,pge:16002,pge
4003,pge:16003,Koterov,13.435100,49.721700,380,cz,0,0,0,0,0,0,2,0,pge:16003,,launch,0,pge:16003,pge
4004,pge:16004,Kaupok,174.064000,-39.568800,45,nz,0,0,0,0,0,2,0,0,pge:16004,,launch,0,pge:16004,pge
4005,pge:16005,Omlenicka,14.437000,48.746100,765,cz,0,0,0,2,0,0,0,0,pge:16005,,launch,0,pge:16005,pge
